67
1	-0.0055
0.96736	-0.010210938
0.9345	-0.013357669
0.90147	-0.016417356
0.87938	-0.018393123
0.83464	-0.022166637
0.7899	-0.025780931
0.74517	-0.02950036
0.70043	-0.032382838
0.67834	-0.033525726
0.65625	-0.034495266
0.61129	-0.035986733
0.56633	-0.036937554
0.52126	-0.037423514
0.47631	-0.037546565
0.43135	-0.037380329
0.40926	-0.037232075
0.38716	-0.03717805
0.36585	-0.037079165
0.33911	-0.036874045
0.2988	-0.036372891
0.25461	-0.0354891
0.21043	-0.03410821
0.16624	-0.032135981
0.14415	-0.030877732
0.12206	-0.029412769
0.08991	-0.026932447
0.05788	-0.02337788
0.03579	-0.019548914
0.02546	-0.017018363
0.01569	-0.013819674
0.00729	-0.009792281
0.00193	-0.005454786
0	0
0.00193	0.006826975
0.00729	0.014281644
0.01569	0.021143285
0.02546	0.026351627
0.03579	0.030915634
0.05788	0.038855681
0.08991	0.047475507
0.12206	0.053743083
0.14415	0.057023348
0.16624	0.059651191
0.21043	0.063251624
0.25461	0.065010936
0.2988	0.065361622
0.33911	0.064694507
0.36585	0.063713831
0.38716	0.062661907
0.40926	0.061344514
0.43135	0.059813435
0.47631	0.056067809
0.52126	0.051565929
0.56633	0.046406048
0.61129	0.040767246
0.65625	0.034765221
0.67834	0.031732297
0.70043	0.028669793
0.74517	0.022450631
0.7899	0.016335428
0.83464	0.010499104
0.87938	0.005121838
0.90147	0.002704196
0.9345	-0.000546394
0.96736	-0.003259755
1	-0.0055
