time_s,left_tip_dz_in,right_tip_dz_in,symmetric_tip_dz_in,total_fx_lbf,total_fy_lbf,total_fz_lbf,global_mx_cg_lbfin,global_my_cg_lbfin,global_mz_cg_lbfin
6.472000000,0.5829103571930858,0.6207235906380646,0.6018169739155752,8.181668702199673,0.08908582380904347,683.2684053037946,-564.8772901806236,1910.187196177592,10.152460905892967
6.476000000,0.5829102333777882,0.6207234692788006,0.6018168513282944,8.181667025053645,0.08908581520637732,683.2684409327343,-564.8773956386416,1910.186901742663,10.152463396573626
6.480000000,0.5829100747963025,0.6207233121763522,0.6018166934863274,8.181664868352684,0.08908585828199089,683.2684616821849,-564.8775102877405,1910.1866223567727,10.152464730400581
6.484000000,0.5829098845919418,0.6207231225756544,0.6018165035837981,8.181662871087585,0.08908578460414032,683.2684837110568,-564.8776168015614,1910.1863405297318,10.15246773368488
6.488000000,0.582909665865202,0.6207229036914867,0.6018162847783444,8.181660728201125,0.08908584294753835,683.2685016960838,-564.8777361379389,1910.1860620071752,10.152468596773591
6.492000000,0.5829094217126567,0.6207226587340955,0.6018160402233761,8.181658352781819,0.08908577946819901,683.2685102440904,-564.8778448971377,1910.1858000105988,10.152470867073003
6.496000000,0.5829091551765089,0.6207223908492381,0.6018157730128735,8.181655933314106,0.08908570097459986,683.2685132910444,-564.8779460119016,1910.18554823809,10.152473294795664
6.500000000,0.5829088691891968,0.620722103083267,0.6018154861362319,8.181653482529832,0.08908576247540587,683.2685103318522,-564.8780585603395,1910.1853062414395,10.152473471465552
6.504000000,0.5829085665707083,0.6207217983710507,0.6018151824708795,8.181651172310909,0.08908583589674382,683.2685066570059,-564.8781785795977,1910.1850680504622,10.152473246334289
6.508000000,0.582908250047879,0.6207214795483225,0.6018148647981008,8.181648813902637,0.08908592713937089,683.2684982167202,-564.8783060844283,1910.184840798228,10.152472303110072
6.512000000,0.5829079222529998,0.6207211493400706,0.6018145357965352,8.181646351073676,0.08908590770179745,683.2684813070117,-564.8784258330052,1910.1846331970912,10.152472684204387
6.516000000,0.5829075856628378,0.6207208103091091,0.6018141979859735,8.181644115244504,0.08908590976094041,683.2684657979551,-564.8785448804861,1910.1844297256794,10.152472733494807
6.520000000,0.5829072426219142,0.6207204648794544,0.6018138537506843,8.181641749818388,0.08908589003366105,683.2684414563936,-564.8786592835672,1910.184246741729,10.152472918358594
6.524000000,0.5829068953390788,0.6207201153243886,0.6018135053317337,8.181639523110286,0.08908583362565456,683.2684141051617,-564.8787651841537,1910.1840766571877,10.152473675073487
