time_s,V_inf_mps,q_Pa,Vrel_mps,X_m,Y_m,Z_m,altitude_delta_m,lateral_delta_m,roll_deg,pitch_deg,yaw_deg,p_deg_s,q_deg_s,r_deg_s,alpha_deg,beta_deg,alpha_aero_mean_deg,beta_aero_mean_deg,vertical_speed_mps,trim_surface_deg,long_sas_deg,lat_sas_deg,dir_sas_deg,burst_deg,long_baseline_sas_deg,long_outer_loop_deg,lat_baseline_sas_deg,lat_outer_loop_deg,dir_baseline_sas_deg,dir_outer_loop_deg,dir_vy_loop_deg,flutter_safety_deg,constraint_Rx_N,constraint_Ry_N,constraint_Rz_N,tip_left_accel_z_mps2,tip_right_accel_z_mps2,Fx_residual_N,Fy_residual_N,Fz_residual_N,Mx_residual_Nm,My_residual_Nm,Mz_residual_Nm,saturation,safety,surface_BFL_deg,surface_BFR_deg,surface_WF1L_deg,surface_WF1R_deg,surface_WF2L_deg,surface_WF2R_deg,surface_WF3L_deg,surface_WF3R_deg,surface_WF4L_deg,surface_WF4R_deg,modal_q_FEM_7,modal_qdot_FEM_7,modal_q_FEM_8,modal_qdot_FEM_8,modal_q_FEM_9,modal_qdot_FEM_9,modal_q_FEM_10,modal_qdot_FEM_10,modal_q_FEM_11,modal_qdot_FEM_11,modal_q_FEM_12,modal_qdot_FEM_12,pid_alt_output,pid_vz_output,pid_pitch_output,pid_q_output,pid_roll_output,pid_p_output,pid_yaw_output,pid_r_output,pid_vy_output
3.0400000000000023,60.8421,1924.2942680089238,60.84210854710308,4.144959537999548,0.0028074511056352,2.7423534225854733,0.17086256967073418,0.0,0.0872653359934991,0.3677616365942829,0.0025995269723411863,0.005309091575439234,-0.004858630772457743,0.0008306388210319646,0.33739519232659254,-0.0020856565642282015,1.1434474848601395,-0.0019787284043022053,0.03224976607276229,0.8128099929715148,0.14025455129513115,0.09271792432191275,-0.008674368151915612,0.0,0.0045488569269982295,0.13570569436813293,0.0009776694800737648,0.09174025484183898,-0.002739669774905034,-0.005934698377010602,2.4487045863887664e-17,0.0,124.88312740875578,-5.412472835834373,0.0,-0.10409020065324937,0.15698644064331624,124.86852528858775,-5.422775697223254,1.3806349996806235,6.358988495111511,-0.6359388322355605,-0.10292334392750684,0.0,0.0,0.5195341350179665,0.5368828713217978,0.9055279172934276,0.7200920686496021,0.9055279172934276,0.7200920686496021,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.471608100211841,0.008730066463811567,0.0016304043685835571,0.026146906541110924,-0.024508989610001173,0.030532677297877744,0.04922113333545052,-0.006880998098301351,-0.008155221831029538,0.00013708748694948406,0.00013711658198935466,-0.001671660555108932,-0.002982312350928314,-0.001624830122384451,0.0023719171043606207,3.828423910965329e-05,0.0016027633744130506,0.00011075646314426089,-0.00010402572042422488,-4.544741503903425e-05,4.2204756564927514e-19
3.0600000000000023,60.8421,1924.2942724931725,60.8421086179943,4.144959537999548,0.0028074511056352,2.742999692813977,0.17150883989923804,0.0,0.0875067436167045,0.36760054890594457,0.002617727881519659,0.01887578527471843,-0.011442944654928773,0.0008292161520966966,0.3371084529683637,-0.0021028738682210934,1.1421007931315732,-0.0017265187248415878,0.03238323418726762,0.8128099929715148,0.1373762592360717,0.10306022368817999,-0.008682946273454601,0.0,0.0013152459675961979,0.1360610132684755,0.011027133299527661,0.09203309038865234,-0.0026982531699881033,-0.005984693103466522,2.389495211477263e-17,0.0,124.86473778476832,-5.388975985206833,0.0,-0.1282250047792317,0.12169136930411162,124.86793493833837,-5.404695173493517,-0.5530507563944372,4.996360348969662,-0.22337667674457093,-0.051649650429903396,0.0,0.0,0.5166472648373681,0.5340131573842773,0.9158702166596948,0.7097497692833348,0.9158702166596948,0.7097497692833348,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.471428816332003,0.009084287551735954,0.0018124662009755487,-0.007623155444570501,-0.023884194816116512,0.032894768714324944,0.04906529637889935,-0.008893405741114684,-0.008136109887560361,0.0017662397070047282,0.0001187530112414048,-0.00023219506032731672,-0.002996278056284829,-0.0016193935947766077,0.002377508225908557,7.6265061066113135e-06,0.0016097975217220116,0.00027416310312186663,-0.00010487947832955207,-4.873938869829905e-05,4.1204361236905365e-19
3.0800000000000023,60.8421,1924.2942706600472,60.842108589014536,4.144959537999548,0.0028074511056352,2.7436467541579486,0.1721559012432097,0.0,0.08795517087270821,0.3673625991491291,0.002638143703553508,0.02621208396161328,-0.01251501422916827,0.0009225791013984147,0.3369218695231097,-0.002120937783845959,1.1409593296368894,-0.0011824530858335423,0.032328739522466135,0.8128099929715148,0.1373247368912629,0.11011327171825683,-0.009040223150376144,0.0,0.000958165013531116,0.13636657187773177,0.017593791703873884,0.09251948001438295,-0.0030056235619000263,-0.006034599588476141,2.3375182578429197e-17,0.0,124.842359496485,-5.364256453182401,0.0,-0.09113081957268321,0.04007741197786063,124.86497837087009,-5.377122286903977,-2.2376640324697674,1.1257402538476997,0.025344777537497774,0.007667704346501693,0.0,0.0,0.5162384656156378,0.53431891191639,0.9229232646897717,0.702696721253258,0.9229232646897717,0.702696721253258,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4712007487564205,0.013587602421687404,0.0013660467097552952,-0.03729539234191594,-0.023493067146585406,0.007076203394869482,0.048936601739457096,-0.0041922217913673895,-0.008100743145349172,0.0018379502995801266,0.00015021589818825103,0.003313234755194836,-0.0030102709920471573,-0.0016142698814423956,0.002382583111939295,2.5819762420456668e-05,0.0016197415752461349,0.00033997608316345824,-0.00010576778538725498,-5.617666576305106e-05,4.0390418612776057e-19
3.1000000000000023,60.8421,1924.2942643006688,60.8421084884795,4.144959537999548,0.0028074511056352,2.7442913944400242,0.17280054152528534,0.0,0.08844889776912665,0.36711005278963793,0.002660999107685071,0.023497872494780876,-0.012718514741342361,0.0010459927376862475,0.33684807725470234,-0.00214100386464044,1.1404437833950427,-0.0005623186375220547,0.032138978351952376,0.8128099929715148,0.13857313201010446,0.11051024934786169,-0.0095304700496093,0.0,0.0019200200976897106,0.13665311191241475,0.017402306415462733,0.09310794293239896,-0.003442926965543033,-0.00608754308406629,2.2996739429494427e-17,0.0,124.8392366578712,-5.3452080664423685,0.0,-0.002756061084855599,-0.0464008232858083,124.86060267289604,-5.352398754912462,-3.137812060579088,-3.3577853454031787,-0.13078292849664283,0.050244343380043716,0.0,0.0,0.5169966138352461,0.5360575539344647,0.9233202423193765,0.7022997436236531,0.9233202423193765,0.7022997436236531,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4708729768884944,0.019188795314899136,0.0004950719538031354,-0.05040019352011096,-0.02365828755719531,-0.02367863480455531,0.04892215004103907,0.002726700706159925,-0.008083327762898156,-3.777418796216804e-05,0.00024150268484988052,0.005878052417299539,-0.0030242414481620964,-0.0016091229513043883,0.00238751035999655,4.1201582397840573e-05,0.0016303387526125572,0.00026747900561805565,-0.00010672755496067847,-6.40041571457955e-05,3.9883345440799965e-19
3.1200000000000023,60.8421,1924.294255664086,60.84210835194427,4.144959537999548,0.0028074511056352,2.744931562013951,0.17344070909921214,0.0,0.08879762068021864,0.36680605949749795,0.0026849176822740842,0.011643586660705977,-0.017494924654098003,0.0011245621391405406,0.3367885296789945,-0.002162964608890178,1.1403403609385387,-0.0001779306408650014,0.03187945587295794,0.8128099929715148,0.13807880562165611,0.10368407982610303,-0.00993597402587949,0.0,0.0011595385074118004,0.13691926711424432,0.010026555506889138,0.09365752431921388,-0.003791470731907158,-0.006144503293972355,2.2672140249932656e-17,0.0,124.85711304457145,-5.3448859342458945,0.0,0.09268575324262751,-0.10447369256482708,124.85362456864351,-5.343043957088611,-3.54667120875786,-6.503039329740094,-0.5372230412874213,0.06130448106701151,0.0,0.0,0.5160967834705277,0.5359687315222866,0.9164940727976179,0.7091259131454118,0.9164940727976179,0.7091259131454118,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4704676410598429,0.02148284807449206,-0.00041552257473673106,-0.041381693463073396,-0.024208689705972754,-0.032258730878838036,0.049004872293612944,0.005716040895215264,-0.008099766524447466,-0.0016371619525953108,0.00034196805683057947,0.004319425470689646,-0.003038157609988932,-0.0016037491961381465,0.0023918736811257666,-7.260528818473906e-07,0.0016389255846613287,8.251380684031326e-05,-0.00010775607179823082,-6.834313838376276e-05,3.925735372625102e-19
3.1400000000000023,60.8421,1924.2942451932763,60.842108186411856,4.144959537999548,0.0028074511056352,2.7455659575627775,0.17407510464803874,0.0,0.08887390891759483,0.3663495997254477,0.002707574281053691,-0.00394659681063339,-0.027974484669480153,0.0010960381732869665,0.33663110189615963,-0.0021854170076032685,1.1400633275970167,-0.00024277015146487648,0.031561955798770205,0.8128099929715148,0.13404581265613386,0.0926219206932682,-0.01006267153754515,0.0,-0.0030808012381423142,0.13712661389427616,-0.0014186962660548367,0.09404061695932305,-0.0038584864592043104,-0.006204185078340861,2.240153076251943e-17,0.0,124.86855597599825,-5.364771323033745,0.0,0.1400837913131031,-0.12137203435008626,124.84161842998557,-5.354331194873416,-4.211047247932977,-6.509623240143921,-0.8216753782970693,0.032538120142988736,0.0,0.0,0.5119370929933398,0.5320624360684301,0.9054319136647829,0.7201880722782467,0.9054319136647829,0.7201880722782467,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4700685465735697,0.018596433196325857,-0.0009681728191933162,-0.014391346558179845,-0.024639322636836207,-0.011718844539524162,0.049083504275961504,0.0023549210593494336,-0.00812479898331192,-0.0009509633697848904,0.0003785650913947479,-0.0005712022135128768,-0.0030519992640771878,-0.001598030902042306,0.002394748128006478,-0.0001068141975283552,0.0016437112084326819,-0.00013203564869712598,-0.00010881084224206988,-6.63434473297034e-05,3.893874013230098e-19
3.1600000000000024,60.8421,1924.294231231773,60.84210796569528,4.144959537999548,0.0028074511056352,2.746192872829521,0.17470201991478188,0.0,0.08867804895070687,0.36567035777065304,0.0027265886169229687,-0.01581299379105438,-0.039947164355465144,0.000934738097112539,0.3363552965019234,-0.002206008959162616,1.1391846758427295,-0.0007298615595927019,0.031133572096986764,0.8128099929715148,0.1275693908790414,0.08257152505602625,-0.009804659965211614,0.0,-0.0096597709128259,0.13722916179186728,-0.011634184931804686,0.09420570998783093,-0.0035413470218453474,-0.006263312943366289,2.2228670550995167e-17,0.0,124.84635919092734,-5.397970136921626,0.0,0.10813719658965892,-0.10099467000814055,124.82314828594524,-5.382602443518583,-5.641442884316089,-3.409369050997023,-0.7133706463567473,-0.028093044195152853,0.0,0.0,0.5057186827885808,0.5253280027190042,0.8953815180275411,0.7302384679154886,0.8953815180275411,0.7302384679154886,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4697556090652457,0.012763479217437385,-0.0009265266050626303,0.018480254250457386,-0.024562985080670174,0.019223908168119194,0.04906439855240797,-0.004201606019482625,-0.008122258655436395,0.001173367139064341,0.0003268651522315888,-0.004661639566842713,-0.00306573983611166,-0.0015918143838125499,0.002395453278033693,-0.00023037541730602497,0.001644688418500432,-0.00027407401699468145,-0.00010982002364696788,-5.727288364409033e-05,3.8653957758892567e-19
3.1800000000000024,60.8421,1924.294211783386,60.84210765823687,4.144959537999548,0.0028074511056352,2.746809415724159,0.17531856280942004,0.0,0.08833684697338756,0.3647971972564381,0.0027404246839725496,-0.01862071627203992,-0.04755360141464133,0.0006692522233743925,0.33605353449602815,-0.0022223132912263187,1.1378332853710644,-0.0013820077147384056,0.030526815817086717,0.8128099929715148,0.1216670401032819,0.0783385424394925,-0.009195744729268346,0.0,-0.01554362348727411,0.137210663590556,-0.015864616369262244,0.09420315880875474,-0.0028780945261508628,-0.006317650203117505,2.2054981555576034e-17,0.0,124.79509751793957,-5.427802055334522,0.0,0.01124065130103924,-0.055080386825759,124.79909931307701,-5.414422376116461,-7.618250464796627,1.0507918722850145,-0.2859779916994633,-0.09606566977038437,0.0,0.0,0.5004252472487646,0.5188167367073013,0.8911485354110074,0.7344714505320223,0.8911485354110074,0.7344714505320223,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.469544896797285,0.008231486978994331,-0.0003203084517395928,0.042534201231589436,-0.024046446582619303,0.0331805918426828,0.04894236803656429,-0.008132157032693151,-0.008089613343401695,0.0021495466935933776,0.00023177236041586676,-0.004983705790454513,-0.0030793343829413054,-0.0015848324230761139,0.002394102418969321,-0.00031219939778048735,0.0016436221554833068,-0.0002797055634241479,-0.00011070757042041008,-4.3191567685826854e-05,3.833245116339195e-19
3.2000000000000024,60.8421,1924.2941866863891,60.842107261479924,4.144959537999548,0.0028074511056352,2.74741187850641,0.1759210255916709,0.0,0.0880356551372088,0.3638405360983777,0.002748998367896033,-0.011788801416868229,-0.04833721325550931,0.0003796588714932389,0.3358514514157198,-0.0022329640345928447,1.1365927437064325,-0.0018881125406856449,0.029725534789068083,0.8128099929715148,0.11866163830465572,0.08171616513616921,-0.008418801251936028,0.0,-0.018434983410037707,0.1370966217146934,-0.012441562283392804,0.094157727419562,-0.0020551041450491965,-0.006363697106886852,2.190953951736484e-17,0.0,124.74605323837413,-5.440039485658281,0.0,-0.09901418580528343,0.0019641413077542413,124.7721314535309,-5.435435164756257,-9.371311417890071,4.6394955926461146,0.12148051538571002,-0.13816123285669843,0.0,0.0,0.49819678892747077,0.5150343914313428,0.894526158107684,0.7310938278353456,0.894526158107684,0.7310938278353456,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.46938647089137314,0.007479042649214321,0.000570727153854837,0.04724446603533047,-0.023541300486969285,0.01828593996828741,0.04880308700336385,-0.006004789087994783,-0.008059462788016497,0.0009372350997143661,0.00015768808022869292,-0.0024964230434630042,-0.0030927252647739447,-0.0015767458335858883,0.002391472465595787,-0.0003313029183308924,0.001643102563850096,-0.00015458688845014862,-0.0001114273638092161,-2.8545099919156342e-05,3.814626927137322e-19
3.2200000000000024,60.8421,1924.294158148302,60.84210681032298,4.144959537999548,0.0028074511056352,2.747996970051074,0.17650611713633485,0.0,0.08792791902079043,0.3629067185141771,0.0027537474235683787,0.0008753895012859244,-0.045136650866212394,0.0001606524291963221,0.3358011826424967,-0.0022384217666948725,1.1360008188739328,-0.002053791050110418,0.028787301878710918,0.8128099929715148,0.11826887659958331,0.0908538604154996,-0.007736674177736529,0.0,-0.01866246828784903,0.13693134488743236,-0.0033513734712509553,0.09420523388675056,-0.0013362917410344364,-0.006400382436702113,2.1841418495815718e-17,0.0,124.72242289978897,-5.430569192091882,0.0,-0.16640533711163652,0.052274581294021516,124.74458633848474,-5.437161028772216,-10.241951900106647,5.914148988598702,0.20719206382797412,-0.1336998329572286,0.0,0.0,0.4984861542965978,0.5139595026520709,0.9036638533870144,0.7219561325560153,0.9036638533870144,0.7219561325560153,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4692194896360922,0.009161643004659015,0.0013467949000901893,0.03100997133184682,-0.02347956768263685,-0.011797116748596414,0.048747396856375594,0.0003300762640770719,-0.00805876479809879,-0.0008666941249245925,0.0001313120185899595,-0.00011295714658874013,-0.0031058612048285106,-0.001567271364368755,0.0023883331693434103,-0.0003201401180130964,0.0016452804440201686,3.7601885375507224e-05,-0.00011198813000532279,-1.8100281377360322e-05,3.80946639402211e-19
3.2400000000000024,60.8421,1924.2941292132282,60.8421063528901,4.144959537999548,0.0028074511056352,2.748562873561246,0.17707202064650734,0.0,0.08807189034040407,0.36202184698910783,0.00275700010401369,0.013572506144260052,-0.04326395161292982,6.926224179147575e-05,0.3358425809439751,-0.0022407670583555785,1.1360973416057767,-0.0018570371467256776,0.027803711627297167,0.8128099929715148,0.11805427534709204,0.10160167043142555,-0.0073580677084260195,0.0,-0.018687228374417907,0.13674150372150992,0.0071707770928592564,0.0944308933385663,-0.0009283885835678139,-0.006429679124858228,2.1785924229126938e-17,0.0,124.7166497512616,-5.406491372623591,0.0,-0.16315347371058764,0.07430644178869339,124.71691750607344,-5.420682492306627,-10.2251597553196,4.662474915807099,-0.030806519777716455,-0.08675167571993911,0.0,0.0,0.49865015951341707,0.5133662949302691,0.9144116634029404,0.7112083225400894,0.9144116634029404,0.7112083225400894,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.46903340535016025,0.009521064659162125,0.001668714405887386,0.0015184670651269756,-0.023896312302706068,-0.030458432078274544,0.048804122531694284,0.005429212681755616,-0.008079621172199587,-0.001277247922297526,0.00013910950781320953,0.0009387858645457008,-0.003118713675581024,-0.0015562868179682442,0.0023848457587934448,-0.00033216720839830395,0.001650979564694956,0.00021270545501845514,-0.00011245001114572453,-1.4306593665009431e-05,3.7952557737433413e-19
3.2600000000000025,60.8421,1924.294101716528,60.842105918196374,4.144959537999548,0.0028074511056352,2.749109275645632,0.17761842273089282,0.0,0.08841576913412408,0.36113129060052257,0.0027608643531633753,0.02102202827671537,-0.04564155416770933,9.67056450261848e-05,0.33586369872654603,-0.002242583110608002,1.136419900718081,-0.0014013055128298325,0.026835629797389286,0.8128099929715148,0.11576533867363503,0.10957152463950841,-0.007326940554003471,0.0,-0.020753380955472155,0.1365187196291072,0.01473370794171036,0.09483781669779803,-0.0008713555627269582,-0.006455584991276534,2.171717615194594e-17,0.0,124.70365112659869,-5.379257551871916,0.0,-0.10160437272627731,0.050315784539801345,124.68793228449182,-5.3939039056702205,-9.918739685143516,1.545834245770995,-0.30721568739254473,-0.02251738847801312,0.0,0.0,0.49639234999438264,0.5110462311023896,0.9223815176110232,0.7032384683320064,0.9223815176110232,0.7032384683320064,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.46888091625289496,0.00587018141462172,0.0014040944674141847,-0.028087840065534254,-0.024408981250956266,-0.021754966350810118,0.04890699879314979,0.005057460036751882,-0.00809465424378262,-0.0002658714514669642,0.0001660065764287233,0.0017457597775504278,-0.003131277383520011,-0.0015438274044166998,0.00238055653747642,-0.00039226244878904764,0.0016594847488639079,0.00030159797420170994,-0.00011289241533448535,-1.6109453385297368e-05,3.7854687879976395e-19
3.2800000000000025,60.8421,1924.2940755462048,60.84210550447126,4.144959537999548,0.0028074511056352,2.74963644084396,0.17814558792922122,0.0,0.08882428903753938,0.3601717657765451,0.002766239551912642,0.02011431504724314,-0.05026487823648092,0.00018244034714956397,0.33580353000227203,-0.002245656935147987,1.136440399654378,-0.000861924444532128,0.025880633797171378,0.8128099929715148,0.11140704873335794,0.1117482597486314,-0.007516040156139787,0.0,-0.02482860998274626,0.1362356587161042,0.016396781946321756,0.09535147780230965,-0.0010339874349774558,-0.006482052721162353,2.1703454204635153e-17,0.0,124.66959510333658,-5.358760199400225,0.0,-0.020359747484746338,-0.01978933695424623,124.6565488864266,-5.367398016649364,-9.954350419528126,-2.2867095080139803,-0.3119751903826373,0.0299375135547531,0.0,0.0,0.4918449604519692,0.5068770407642488,0.9245582527201462,0.7010617332228833,0.9245582527201462,0.7010617332228833,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4688330270449179,-0.0009947858965590715,0.0006772305598623659,-0.04508801322092165,-0.024562904016140082,0.005889003367498667,0.048955259588526145,-9.839188682797979e-05,-0.00809066314240654,0.0006809424352340914,0.00021480549114764343,0.003112527364415802,-0.0031435559751153814,-0.0015299851415833702,0.002374965068962238,-0.00047441953699586185,0.0016689097197212725,0.00027075768918804766,-0.00011337390920979662,-1.9983516943917402e-05,3.790465910536172e-19
3.3000000000000025,60.8421,1924.294049629133,60.84210509474978,4.144959537999548,0.0028074511056352,2.750144223214682,0.17865337029994316,0.0,0.08913164440184383,0.3591490594705808,0.002772505050191008,0.010879029393240355,-0.05213372964732371,0.0002522469778213155,0.33570544455502255,-0.00225027369927825,1.1360422026886967,-0.0004513963379593353,0.024898806652106868,0.8128099929715148,0.10723912640741362,0.10737953539954367,-0.007715923492533036,0.0,-0.028640824270847194,0.1358799506782608,0.011528148556529642,0.09585138684301403,-0.0012047828351009083,-0.00651114065743215,2.1757119566542105e-17,0.0,124.62248466691534,-5.351265928478324,0.0,0.04136400737035939,-0.10962535322680422,124.62338645456595,-5.3509287685655655,-10.433641112729656,-5.382755549704961,0.014117845171731083,0.051383465204669625,0.0,0.0,0.48747715478963166,0.5029090017746977,0.9201895283710585,0.7054304575719711,0.9201895283710585,0.7054304575719711,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4689177260533353,-0.007518172386187443,-0.00019162652060911566,-0.04245268647822211,-0.024231435782165116,0.02766040582100812,0.04890368366530547,-0.005109558526179371,-0.008077632309491878,0.0006572580040892301,0.00028319860551132307,0.0037637978927015734,-0.0031555467464372427,-0.0015148058338654033,0.002368139984604069,-0.0005253338310269135,0.0016769348663054635,0.00013165060875290014,-0.00011390777585552182,-2.207133754412812e-05,3.8042015331886525e-19
3.3200000000000025,60.8421,1924.2940235686895,60.84210468276175,4.144959537999548,0.0028074511056352,2.7506319047145995,0.17914105179986062,0.0,0.08920718053555812,0.3581519843522548,0.0027779680152000634,-0.0032032662484902793,-0.047789154876919905,0.00024938991258717557,0.33567640773790636,-0.002255339326109928,1.1356123094424393,-0.00036088839561988534,0.023870863705624416,0.8128099929715148,0.10577238986658316,0.09828471365345297,-0.007741069230856828,0.0,-0.029702674316625717,0.13547506418320887,0.0020661686261522908,0.09621854502730066,-0.0011987543302803755,-0.006542314900576475,2.1861230930205865e-17,0.0,124.5789147512967,-5.359673168216669,0.0,0.06267201548227586,-0.17450792688645533,124.59081500992846,-5.351128048112559,-10.859039455485629,-6.331308978816422,0.43399640103729753,0.036838230122497546,0.0,0.0,0.4859852725104774,0.501467410972191,0.9110947066249678,0.7145252793180619,0.9110947066249678,0.7145252793180619,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.46909647837728735,-0.010490661582562049,-0.0008266595217167344,-0.021591686148020466,-0.023718837616843427,0.024503879160572208,0.04880166121472168,-0.005277693488431476,-0.008070012890432826,0.00011460200134700408,0.0003392457426922033,0.0019320375065706758,-0.0031672381307553113,-0.0014982742338394042,0.0023608318640912056,-0.0005114850959184374,0.0016817259581041644,-5.952771789736956e-05,-0.00011446209557916806,-1.9773082427736107e-05,3.8268076322296483e-19
3.3400000000000025,60.8421,1924.2939984393204,60.842104285493015,4.144959537999548,0.0028074511056352,2.7510989741465113,0.1796081212317722,0.0,0.08901393227389835,0.35729158637370584,0.0027807006067507183,-0.016201341646247563,-0.03839026414534636,0.00014769204623887552,0.3357906760373895,-0.0022590265734241818,1.1356801109433774,-0.0006587653169943808,0.02283586661934879,0.8128099929715148,0.10759153633489213,0.08839382781478217,-0.007491072077921483,0.0,-0.02747823657707196,0.1350697729119641,-0.007991467171400484,0.09638529498618263,-0.0009181110352220262,-0.006572961042699479,2.2042790464265843e-17,0.0,124.54838578609346,-5.381971872454112,0.0,0.04409856059677697,-0.1763666729678799,124.56145190478435,-5.368719548322787,-10.594312206119675,-4.495441396544279,0.6294747384286332,-0.006602782331703588,0.0,0.0,0.48805441613172174,0.5030365602875646,0.901203820786297,0.7244161651567327,0.901203820786297,0.7244161651567327,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.46929781892465744,-0.00975343095589036,-0.0009576500531024404,0.008296843461312943,-0.023482971683288292,-0.000316130176662495,0.048746994036300846,-0.0003400942915398871,-0.008071348001050934,-0.00025848449253723725,0.000339224837026989,-0.001881910803329783,-0.0031786217452941363,-0.0014803954868370661,0.002353992650378439,-0.00044768630590524724,0.0016827555379255747,-0.0002194271105145834,-0.00011497752802168293,-1.2275038499299865e-05,3.867577766343321e-19
3.3600000000000025,60.8421,1924.293976127234,60.842103932762534,4.144959537999548,0.0028074511056352,2.751546122383547,0.18005526946880826,0.0,0.08863114485709238,0.3566204301461379,0.002779329073501269,-0.022331454738616367,-0.028693403467038015,-4.3760467932325206e-05,0.33602351336539216,-0.002259538231281954,1.1364391710692847,-0.0012196343164802388,0.021875901699388075,0.8128099929715148,0.11091314569120023,0.08221516466363876,-0.0069685118489662265,0.0,-0.02379283570272374,0.13470598139392395,-0.014152838494036207,0.09636800315767496,-0.0003689107771884576,-0.00659960107177779,2.2253753310141414e-17,0.0,124.53053480416489,-5.409306266977414,0.0,-0.0008993312962294331,-0.10959552605918954,124.53648808547143,-5.396516907900474,-9.434138920263022,-0.6198382451419884,0.480614689778847,-0.061853340162256736,0.0,0.0,0.491898585716985,0.5058356094149176,0.8950251576351536,0.730594828307876,0.8950251576351536,0.730594828307876,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.4694770969284482,-0.008172830562962047,-0.0005360350969930475,0.03410013364187095,-0.023730122595138858,-0.024620817949701012,0.04879742558289803,0.005400161569545834,-0.008078767631856179,-0.0004860834265233878,0.0002727911907270643,-0.004815539564449336,-0.003189707805136517,-0.0014612954163537538,0.0023481331445299484,-0.0003828403368919287,0.0016811223594218657,-0.00027460014993327186,-0.00011539200801965521,-6.023769167596829e-07,3.90044755742777e-19
3.3800000000000026,60.8421,1924.2939579650892,60.84210364563824,4.144959537999548,0.0028074511056352,2.751975554237674,0.18048470132293473,0.0,0.08822107859879949,0.35610246833068165,0.0027735496036089924,-0.01898087784898301,-0.022951256338930436,-0.0002782632822743757,0.33627179220502357,-0.0022557813710244548,1.1375778210046201,-0.001771285910668104,0.021062207559061852,0.8128099929715148,0.11320668452463546,0.08264710277259152,-0.006279895568481879,0.0,-0.021186604655425826,0.1343932891800613,-0.013615928152309725,0.09626303092490124,0.00033940695495791184,-0.006619302523439814,2.2419725653099243e-17,0.0,124.5198399655714,-5.428103663973762,0.0,-0.055483535130528394,-0.007858784444698452,124.51526633215063,-5.421210792116062,-7.788184038387216,3.404651624551502,0.1630264818040957,-0.10526225173317678,0.0,0.0,0.49488074083090466,0.5074405319678684,0.8954570957441064,0.7301628901989233,0.8954570957441064,0.7301628901989233,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.46964974611785,-0.008992586484200876,0.0002444178042855295,0.04450813310192615,-0.024240196052724337,-0.02721709270418397,0.048920217952151915,0.007044117000982707,-0.008091650455045007,-0.0007978246827538171,0.0001803906539571601,-0.00454019284497047,-0.0032005299803229944,-0.0014412474407309098,0.0023430776330239317,-0.00035671168021914995,0.0016790913157554322,-0.00020068540401231344,-0.00011566523841953255,1.2449914653126991e-05,3.9255130433805856e-19
3.4000000000000026,60.8421,1924.2939439032757,60.84210342333584,4.144959537999548,0.0028074511056352,2.752390326114464,0.18089947319972494,0.0,0.08795199914204653,0.35565789598148284,0.0027642986812548517,-0.008133752176504765,-0.021384475261472375,-0.00048130445337089166,0.336441437963193,-0.002247849253068526,1.1385544073152314,-0.0020491801630615138,0.020409945821264062,0.8128099929715148,0.1134029072233379,0.0894034170413992,-0.005615963625834041,0.0,-0.02070902780247169,0.1341119350258096,-0.006799333240519909,0.0962027502819191,0.0010149420942442307,-0.006630905720078293,2.2572332422912988e-17,0.0,124.5084989465923,-5.427546230815313,0.0,-0.10325350658287258,0.07527089929644204,124.49636161883318,-5.429936192462357,-6.333891598589451,5.632302046605958,-0.015399136462350752,-0.11507934330351106,0.0,0.0,0.4957408954722549,0.506972822723923,0.902213410012914,0.7234065759301156,0.902213410012914,0.7234065759301156,0.8128099929715148,0.8128099929715148,0.8128099929715148,0.8128099929715148,-0.46986994790662295,-0.012930822999351159,0.0010344087641379444,0.03512781715336137,-0.02456981647951639,-0.006441905907859093,0.04902358253617426,0.0034553573160530536,-0.008108211635536714,-0.0008697440163933493,0.00011948252031360801,-0.0016221723492516101,-0.003211135176585325,-0.001420599432780983,0.002338312031818236,-0.00036616975986120386,0.0016790181680313506,-3.665609996242243e-05,-0.00011579703598985083,2.297824787016984e-05,3.9537173693094297e-19
