4.0714011564558058e+02,-2.1471079590348846e-01,-2.3583260840809964e-01,8.6529434768420899e-01,4.2791399892153272e+00,-1.1809332778992480e-01
-2.1471079590348846e-01,1.1127938087882023e+03,-6.1147735698258376e-02,5.5349599456056678e-02,3.9203550924398908e-02,-3.6246647116129949e-01
-2.3583260840809964e-01,-6.1147735698258376e-02,2.9916860411678399e+03,-4.6823997454057992e-01,9.6748084148512714e-01,-1.3717066014816868e-02
8.6529434768420899e-01,5.5349599456056678e-02,-4.6823997454057992e-01,4.9300631774657622e+03,-2.1044829281132538e-01,-2.4697988116524053e-01
4.2791399892153272e+00,3.9203550924398908e-02,9.6748084148512714e-01,-2.1044829281132538e-01,5.9298739581539303e+03,-1.1860222475965093e-01
-1.1809332778992480e-01,-3.6246647116129949e-01,-1.3717066014816868e-02,-2.4697988116524053e-01,-1.1860222475965093e-01,6.4372304123522281e+03
