$-----------------------------------------------------------------------
$-----------------------------------------------------------------------
$
$  GRID IDS
$
$-----------------------------------------------------------------------
$-----------------------------------------------------------------------
$
$ UPDATE 8-28-2010
$ ----------------
$ Corrected Coordinate system for the following nodes
$ LHS:  60000,60005,60010,60015,60020,60025,60030,60035
$ RHS:  60500,60505,60510,60515,60520,60525,60530,60535
$
$ RELEASE 02 UPDATE 9-01-2010
$ ---------------------------
$ ADD NID 5000 --> Air Data Boom Mass Center
$ ADD NID's 5001, 5002 for Air Data Boom Attachments
$
$ RELEASE 02 UPDATE 9-01-2010
$ ---------------------------
$ ---Changes to match 046F0110 Drawing---
$ Removed nodes upon removal of selected elements to create access
$ openings.
$
$ RELEASE 04 UPDATE 11-3-2010
$ ---------------------------
$ Changes made to incorporate the moving of the control surface actuators
$ to the lower surface.
$
$ Updated coordinates of MLG
$-----------------------------------------------------------------------
$ 
$ FLUTTER UPDATES
$ ---------------
$ Commented out Stress Air Boom GRIDS
$ Added Change Key for coordinates changed above
$
$ RELEASE 07 UPDATE 4-4-2011
$ ---------------------------
$ Moved winglet grids into separate dataset MAD_L108_GRIDS_WINGLET_R007_001
$ Rest of grids are now in MAD_L108_GRIDS_R007_001
$-----------------------------------------------------------------------
$-----------------------------------------------------------------------
GRID    2000    0       138.809 19.021  106.419 0
GRID    2001    0       138.809 -19.021 106.419 0
GRID    2002    0       138.809 19.021  98.316  0
GRID    2003    0       138.809 -19.021 98.316  0
GRID    2004    0       163.170 19.021  106.189 0
GRID    2005    0       163.170 -19.021 106.189 0
GRID    2006    0       163.170 19.021  97.331  0
GRID    2007    0       163.170 -19.021 97.331  0
GRID    2008    0       175.687 19.021  103.724 0
GRID    2009    0       175.687 -19.021 103.724 0
GRID    2010    0       175.687 19.021  98.342  0
GRID    2011    0       175.687 -19.021 98.342  0
$
GRID    27000   0       138.809 -19.021 105.669 0
GRID    27001   0       140.432 -23.038 105.022 0
GRID    27003   0       141.489 -25.653 104.854 0
GRID    27004   0       142.697 -28.644 104.831 0
GRID    27005   0       143.906 -31.636 104.871 0
GRID    27006   0       145.114 -34.627 104.924 0
GRID    27007   0       146.323 -37.618 104.987 0
GRID    27008   0       147.531 -40.609 105.054 0
GRID    27009   0       148.093 -42.000 105.086 0
GRID    27010   0       148.901 -44.000 105.130 0
GRID    27011   0       149.709 -46.000 105.173 0
GRID    27012   0       150.517 -48.000 105.217 0
GRID    27013   0       151.325 -50.000 105.263 0
GRID    27014   0       152.273 -52.344 105.317 0
GRID    27015   0       153.220 -54.688 105.368 0
GRID    27016   0       154.167 -57.032 105.407 0
GRID    27017   0       155.114 -59.377 105.431 0
GRID    27018   0       156.061 -61.721 105.444 0
GRID    27019   0       157.008 -64.065 105.449 0
GRID    27020   0       158.038 -66.615 105.449 0
GRID    27021   0       158.787 -68.469 105.449 0
GRID    27022   0       159.537 -70.323 105.449 0
GRID    27023   0       160.378 -72.406 105.449 0
GRID    27024   0       161.219 -74.488 105.449 0
GRID    27025   0       162.061 -76.570 105.449 0
GRID    27026   0       162.902 -78.653 105.449 0
GRID    27027   0       163.743 -80.735 105.449 0
GRID    27028   0       164.584 -82.817 105.449 0
GRID    27029   0       165.334 -84.672 105.449 0
GRID    27030   0       166.083 -86.526 105.450 0
GRID    27031   0       166.832 -88.380 105.450 0
GRID    27032   0       167.581 -90.235 105.450 0
GRID    27033   0       168.611 -92.784 105.450 0
GRID    27034   0       169.361 -94.639 105.450 0
GRID    27035   0       170.110 -96.493 105.450 0
GRID    27036   0       170.951 -98.575 105.450 0
GRID    27037   0       171.793 -100.658105.450 0
GRID    27038   0       172.634 -102.740105.450 0
GRID    27039   0       173.475 -104.822105.450 0
GRID    27040   0       174.316 -106.905105.450 0
GRID    27041   0       175.158 -108.987105.450 0
GRID    27042   0       175.907 -110.841105.450 0
GRID    27043   0       176.656 -112.696105.450 0
GRID    27044   0       177.405 -114.550105.450 0
GRID    27045   0       178.155 -116.404105.450 0
GRID    27046   0       179.185 -118.954105.450 0
GRID    27047   0       179.934 -120.809105.450 0
GRID    27048   0       180.683 -122.663105.450 0
GRID    27049   0       181.524 -124.745105.450 0
GRID    27050   0       182.366 -126.828105.450 0
GRID    27051   0       183.207 -128.910105.450 0
GRID    27052   0       184.048 -130.992105.450 0
GRID    27053   0       184.890 -133.074105.450 0
GRID    27054   0       185.731 -135.157105.450 0
GRID    27055   0       186.480 -137.011105.450 0
GRID    27056   0       187.229 -138.865105.450 0
GRID    27057   0       187.979 -140.720105.450 0
GRID    27058   0       188.728 -142.574105.450 0
GRID    27059   0       189.758 -145.124105.450 0
GRID    27060   0       190.507 -146.978105.450 0
GRID    27061   0       191.256 -148.833105.450 0
GRID    27062   0       192.098 -150.915105.451 0
GRID    27063   0       192.939 -152.997105.451 0
GRID    27064   0       193.780 -155.080105.451 0
GRID    27065   0       194.622 -157.162105.451 0
GRID    27066   0       195.463 -159.244105.451 0
GRID    27067   0       196.304 -161.326105.451 0
GRID    27068   0       196.978 -162.995105.451 0
GRID    27069   0       197.652 -164.663105.451 0
GRID    27070   0       198.326 -166.332105.451 0
GRID    27071   0       199.001 -168.000105.451 0
GRID    27072   0       138.809 -19.021 99.066  0
GRID    27073   0       140.432 -23.038 100.346 0
GRID    27075   0       141.489 -25.653 100.784 0
GRID    27076   0       142.697 -28.644 101.184 0
GRID    27077   0       143.906 -31.636 101.534 0
GRID    27078   0       145.114 -34.627 101.875 0
GRID    27079   0       146.323 -37.618 102.201 0
GRID    27080   0       147.531 -40.609 102.502 0
GRID    27081   0       148.093 -42.000 102.632 0
GRID    27082   0       148.901 -44.000 102.804 0
GRID    27083   0       149.709 -46.000 102.959 0
GRID    27084   0       150.517 -48.000 103.093 0
GRID    27085   0       151.325 -50.000 103.201 0
GRID    27086   0       152.273 -52.344 103.293 0
GRID    27087   0       153.220 -54.688 103.353 0
GRID    27088   0       154.167 -57.032 103.392 0
GRID    27089   0       155.114 -59.377 103.417 0
GRID    27090   0       156.061 -61.721 103.430 0
GRID    27091   0       157.008 -64.065 103.434 0
GRID    27092   0       158.038 -66.615 103.435 0
GRID    27093   0       158.787 -68.469 103.435 0
GRID    27094   0       159.537 -70.323 103.435 0
GRID    27095   0       160.378 -72.406 103.435 0
GRID    27096   0       161.219 -74.488 103.435 0
GRID    27097   0       162.061 -76.570 103.435 0
GRID    27098   0       162.902 -78.653 103.435 0
GRID    27099   0       163.743 -80.735 103.435 0
GRID    27100   0       164.584 -82.817 103.435 0
GRID    27101   0       165.334 -84.672 103.435 0
GRID    27102   0       166.083 -86.526 103.435 0
GRID    27103   0       166.832 -88.380 103.435 0
GRID    27104   0       167.581 -90.235 103.435 0
GRID    27105   0       168.611 -92.784 103.435 0
GRID    27106   0       169.361 -94.639 103.435 0
GRID    27107   0       170.110 -96.493 103.435 0
GRID    27108   0       170.951 -98.575 103.435 0
GRID    27109   0       171.793 -100.658103.435 0
GRID    27110   0       172.634 -102.740103.435 0
GRID    27111   0       173.475 -104.822103.435 0
GRID    27112   0       174.316 -106.905103.435 0
GRID    27113   0       175.158 -108.987103.435 0
GRID    27114   0       175.907 -110.841103.435 0
GRID    27115   0       176.656 -112.696103.435 0
GRID    27116   0       177.405 -114.550103.435 0
GRID    27117   0       178.155 -116.404103.435 0
GRID    27118   0       179.185 -118.954103.435 0
GRID    27119   0       179.934 -120.809103.435 0
GRID    27120   0       180.683 -122.663103.435 0
GRID    27121   0       181.524 -124.745103.435 0
GRID    27122   0       182.366 -126.828103.435 0
GRID    27123   0       183.207 -128.910103.435 0
GRID    27124   0       184.048 -130.992103.435 0
GRID    27125   0       184.890 -133.074103.435 0
GRID    27126   0       185.731 -135.157103.435 0
GRID    27127   0       186.480 -137.011103.435 0
GRID    27128   0       187.229 -138.865103.435 0
GRID    27129   0       187.979 -140.720103.435 0
GRID    27130   0       188.728 -142.574103.435 0
GRID    27131   0       189.758 -145.124103.435 0
GRID    27132   0       190.507 -146.978103.435 0
GRID    27133   0       191.256 -148.833103.435 0
GRID    27134   0       192.098 -150.915103.435 0
GRID    27135   0       192.939 -152.997103.435 0
GRID    27136   0       193.780 -155.080103.435 0
GRID    27137   0       194.622 -157.162103.435 0
GRID    27138   0       195.463 -159.244103.435 0
GRID    27139   0       196.304 -161.326103.435 0
GRID    27140   0       196.978 -162.995103.436 0
GRID    27141   0       197.652 -164.663103.436 0
GRID    27142   0       198.326 -166.332103.436 0
GRID    27143   0       199.001 -168.000103.436 0
GRID    27144   0       138.809 -19.021 103.468 0
GRID    27145   0       140.432 -23.038 103.464 0
GRID    27147   0       138.809 -19.021 101.267 0
GRID    27148   0       140.432 -23.038 101.905 0
GRID    27150   0       141.489 -25.653 102.819 0
GRID    27151   0       142.697 -28.644 103.008 0
GRID    27152   0       138.809 19.021  105.669 0
GRID    27153   0       140.432 23.038  105.022 0
GRID    27155   0       141.489 25.653  104.854 0
GRID    27156   0       142.697 28.644  104.831 0
GRID    27157   0       143.906 31.636  104.871 0
GRID    27158   0       145.114 34.627  104.924 0
GRID    27159   0       146.323 37.618  104.987 0
GRID    27160   0       147.531 40.609  105.054 0
GRID    27161   0       148.093 42.000  105.086 0
GRID    27162   0       148.901 44.000  105.130 0
GRID    27163   0       149.709 46.000  105.173 0
GRID    27164   0       150.517 48.000  105.217 0
GRID    27165   0       151.325 50.000  105.263 0
GRID    27166   0       152.273 52.344  105.317 0
GRID    27167   0       153.220 54.688  105.368 0
GRID    27168   0       154.167 57.032  105.407 0
GRID    27169   0       155.114 59.377  105.431 0
GRID    27170   0       156.061 61.721  105.444 0
GRID    27171   0       157.008 64.065  105.449 0
GRID    27172   0       158.038 66.615  105.449 0
GRID    27173   0       158.787 68.469  105.449 0
GRID    27174   0       159.537 70.323  105.449 0
