$-----------------------------------------------------------------------
$-----------------------------------------------------------------------
$
$  GRID IDS
$
$-----------------------------------------------------------------------
$-----------------------------------------------------------------------
$
$ UPDATE 8-28-2010
$ ----------------
$ Corrected Coordinate system for the following nodes
$ LHS:  60000,60005,60010,60015,60020,60025,60030,60035
$ RHS:  60500,60505,60510,60515,60520,60525,60530,60535
$
$ RELEASE 02 UPDATE 9-01-2010
$ ---------------------------
$ ADD NID 5000 --> Air Data Boom Mass Center
$ ADD NID's 5001, 5002 for Air Data Boom Attachments
$
$ RELEASE 02 UPDATE 9-01-2010
$ ---------------------------
$ ---Changes to match 046F0110 Drawing---
$ Removed nodes upon removal of selected elements to create access
$ openings.
$
$ RELEASE 04 UPDATE 11-3-2010
$ ---------------------------
$ Changes made to incorporate the moving of the control surface actuators
$ to the lower surface.
$
$ Updated coordinates of MLG
$-----------------------------------------------------------------------
$ 
$ FLUTTER UPDATES
$ ---------------
$ Commented out Stress Air Boom GRIDS
$ Added Change Key for coordinates changed above
$
$ RELEASE 07 UPDATE 4-4-2011
$ ---------------------------
$ Moved winglet grids into separate dataset MAD_L108_GRIDS_WINGLET_R007_001
$ Rest of grids are now in MAD_L108_GRIDS_R007_001
$-----------------------------------------------------------------------
$-----------------------------------------------------------------------
$
$-----------------------------------------------------------------------
$
$ BODY FLAP GRIDS
$.......2.......3.......4.......5.......6.......7.......8.......9.......
GRID    50000   0       177.517 -21.480 102.475 0
GRID    50001   0       176.506 -23.886 102.647 0
GRID    50002   0       176.884 -22.987 102.579 0
GRID    50003   0       175.987 -25.122 102.729 0
GRID    50004   0       174.843 -27.846 102.930 0
GRID    50005   0       174.193 -29.392 103.041 0
GRID    50006   0       173.297 -31.526 103.202 0
GRID    50007   0       172.400 -33.660 103.365 0
GRID    50008   0       171.504 -35.795 103.529 0
GRID    50009   0       170.608 -37.929 103.693 0
GRID    50010   0       169.711 -40.063 103.856 0
GRID    50011   0       168.815 -42.197 104.018 0
GRID    50012   0       168.525 -42.887 104.070 0
GRID    50013   0       168.266 -43.504 104.116 0
GRID    50014   0       177.980 -21.667 102.369 0
GRID    50015   0       176.966 -24.082 102.549 0
GRID    50016   0       177.343 -23.183 102.477 0
GRID    50017   0       176.447 -25.318 102.634 0
GRID    50018   0       175.306 -28.033 102.843 0
GRID    50019   0       174.654 -29.586 102.958 0
GRID    50020   0       173.757 -31.720 103.124 0
GRID    50021   0       172.861 -33.854 103.292 0
GRID    50022   0       171.965 -35.988 103.460 0
GRID    50023   0       171.069 -38.122 103.627 0
GRID    50024   0       170.172 -40.256 103.793 0
GRID    50025   0       169.276 -42.390 103.957 0
GRID    50026   0       168.986 -43.080 104.010 0
GRID    50027   0       168.730 -43.691 104.056 0
GRID    50028   0       177.886 -21.880 100.039 0
GRID    50029   0       176.883 -24.269 100.407 0
GRID    50030   0       177.258 -23.375 100.279 0
GRID    50031   0       176.369 -25.494 100.614 0
GRID    50032   0       175.303 -28.032 100.986 0
GRID    50033   0       174.588 -29.736 101.248 0
GRID    50034   0       173.696 -31.859 101.542 0
GRID    50035   0       172.804 -33.983 101.820 0
GRID    50036   0       171.912 -36.109 102.080 0
GRID    50037   0       171.018 -38.236 102.323 0
GRID    50038   0       170.124 -40.365 102.548 0
GRID    50039   0       169.230 -42.495 102.756 0
GRID    50040   0       168.940 -43.184 102.819 0
GRID    50041   0       168.682 -43.799 102.876 0
GRID    50042   0       177.419 -21.702 99.937  0
GRID    50043   0       176.416 -24.090 100.314 0
GRID    50044   0       176.791 -23.196 100.185 0
GRID    50045   0       175.902 -25.315 100.530 0
GRID    50046   0       174.839 -27.845 100.908 0
GRID    50047   0       174.121 -29.555 101.178 0
GRID    50048   0       173.230 -31.677 101.478 0
GRID    50049   0       172.338 -33.801 101.759 0
GRID    50050   0       171.446 -35.926 102.022 0
GRID    50051   0       170.552 -38.054 102.267 0
GRID    50052   0       169.659 -40.182 102.493 0
GRID    50053   0       168.764 -42.312 102.702 0
GRID    50054   0       168.474 -43.002 102.766 0
GRID    50055   0       168.205 -43.613 102.822 0
GRID    50100   0       179.395 -22.282 102.051 0
GRID    50101   0       178.413 -24.698 102.248 0
GRID    50102   0       178.780 -23.795 102.170 0
GRID    50103   0       177.909 -25.939 102.343 0
GRID    50104   0       176.811 -28.641 102.570 0
GRID    50105   0       176.168 -30.225 102.699 0
GRID    50106   0       175.298 -32.368 102.879 0
GRID    50107   0       174.427 -34.511 103.059 0
GRID    50108   0       173.557 -36.654 103.238 0
GRID    50109   0       172.686 -38.797 103.414 0
GRID    50110   0       171.815 -40.941 103.586 0
GRID    50111   0       170.943 -43.084 103.756 0
GRID    50112   0       170.661 -43.778 103.809 0
GRID    50113   0       170.410 -44.396 103.858 0
GRID    50114   0       181.050 -22.987 101.702 0
GRID    50115   0       180.073 -25.401 101.928 0
GRID    50116   0       180.438 -24.499 101.840 0
GRID    50117   0       179.571 -26.641 102.040 0
GRID    50118   0       178.487 -29.318 102.295 0
GRID    50119   0       177.837 -30.925 102.445 0
GRID    50120   0       176.970 -33.068 102.648 0
GRID    50121   0       176.103 -35.210 102.848 0
GRID    50122   0       175.236 -37.352 103.043 0
GRID    50123   0       174.368 -39.495 103.234 0
GRID    50124   0       173.499 -41.638 103.418 0
GRID    50125   0       172.630 -43.782 103.596 0
GRID    50126   0       172.348 -44.475 103.652 0
GRID    50127   0       172.097 -45.094 103.702 0
GRID    50128   0       182.718 -23.694 101.385 0
GRID    50129   0       181.744 -26.105 101.645 0
GRID    50130   0       182.108 -25.204 101.545 0
GRID    50131   0       181.243 -27.344 101.775 0
GRID    50132   0       180.171 -29.999 102.064 0
GRID    50133   0       179.514 -31.624 102.239 0
GRID    50134   0       178.649 -33.765 102.468 0
GRID    50135   0       177.785 -35.905 102.691 0
GRID    50136   0       176.919 -38.047 102.908 0
GRID    50137   0       176.054 -40.189 103.117 0
GRID    50138   0       175.188 -42.332 103.315 0
