$
$
$   Skin Overhang Elements (between LE and Wing)
$
$.......2.......3.......4.......5.......6.......7.......8.......9.......0
CQUAD4  872110  7820    43022   43023   27105   27104   100
CQUAD4  872111  7820    43023   43024   27106   27105   100
CQUAD4  872112  7820    43024   43025   27107   27106   100
CQUAD4  873100  7820    43025   44013   27108   27107   100
CQUAD4  873101  7800    44013   44014   27109   27108   100
CQUAD4  873102  7800    44014   44015   27110   27109   100
CQUAD4  873103  7800    44015   44016   27111   27110   100
CQUAD4  873104  7800    44016   44017   27112   27111   100
CQUAD4  873105  7800    44017   44018   27113   27112   100
CQUAD4  873106  7800    44018   44019   27114   27113   100
CQUAD4  873107  7800    44019   44020   27115   27114   100
CQUAD4  873108  7800    44020   44021   27116   27115   100
CQUAD4  873109  7800    44021   44022   27117   27116   100
CQUAD4  873110  7800    44022   44023   27118   27117   100
CQUAD4  873111  7800    44023   44024   27119   27118   100
CQUAD4  873112  7800    44024   44025   27120   27119   100
CQUAD4  874100  7800    44025   45013   27121   27120   100
CQUAD4  874101  7800    45013   45014   27122   27121   100
CQUAD4  874102  7800    45014   45015   27123   27122   100
CQUAD4  874103  7800    45015   45016   27124   27123   100
CQUAD4  874104  7800    45016   45017   27125   27124   100
CQUAD4  874105  7800    45017   45018   27126   27125   100
CQUAD4  874106  7800    45018   45019   27127   27126   100
CQUAD4  874107  7800    45019   45020   27128   27127   100
CQUAD4  874108  7800    45020   45021   27129   27128   100
CQUAD4  874109  7800    45021   45022   27130   27129   100
CQUAD4  874110  7800    45022   45023   27131   27130   100
CQUAD4  874111  7800    45023   45024   27132   27131   100
CQUAD4  874112  7800    45024   45025   27133   27132   100
CQUAD4  875100  7800    45025   46009   27134   27133   100
CQUAD4  875101  7800    46009   46010   27135   27134   100
CQUAD4  875102  7800    46010   46011   27136   27135   100
CQUAD4  875103  7800    46011   46012   27137   27136   100
CQUAD4  875104  7800    46012   46013   27138   27137   100
CQUAD4  875105  7800    46013   46014   27139   27138   100
