67
1	-0.009911631
0.96736	-0.021941971
0.9345	-0.032156131
0.90147	-0.040800215
0.87938	-0.045847302
0.83464	-0.054713586
0.7899	-0.062145735
0.74517	-0.068465699
0.70043	-0.073931599
0.67834	-0.076366364
0.65625	-0.078656895
0.61129	-0.08294357
0.56633	-0.086787457
0.52126	-0.090115293
0.47631	-0.092629466
0.43135	-0.093865925
0.40926	-0.09386956
0.38716	-0.093438659
0.36585	-0.092604151
0.33911	-0.091071015
0.2988	-0.087937798
0.25461	-0.083521113
0.21043	-0.077990853
0.16624	-0.071041531
0.14415	-0.066937019
0.12206	-0.062228307
0.08991	-0.054139298
0.05788	-0.044206721
0.03579	-0.035569901
0.02546	-0.030584471
0.01569	-0.024753655
0.00729	-0.017770195
0.00193	-0.009474984
0	0
0.00193	0.008995346
0.00729	0.017753432
0.01569	0.026018764
0.02546	0.03288197
0.03579	0.038607005
0.05788	0.048099007
0.08991	0.05822525
0.12206	0.06588439
0.14415	0.070175127
0.16624	0.073845957
0.21043	0.079756588
0.25461	0.084144648
0.2988	0.08736805
0.33911	0.089443148
0.36585	0.090370657
0.38716	0.090817227
0.40926	0.091004252
0.43135	0.090887845
0.47631	0.089720547
0.52126	0.087258381
0.56633	0.083412367
0.61129	0.078126758
0.65625	0.071393522
0.67834	0.067592479
0.70043	0.063502796
0.74517	0.054441436
0.7899	0.044528166
0.83464	0.033947555
0.87938	0.022817528
0.90147	0.017141397
0.9345	0.008436401
0.96736	-0.000463986
1	-0.009911631
