67
1	-0.024383359
0.96736	-0.033687096
0.9345	-0.041073326
0.90147	-0.04721279
0.87938	-0.050709216
0.83464	-0.05649739
0.7899	-0.060984237
0.74517	-0.064958316
0.70043	-0.068179249
0.67834	-0.069664574
0.65625	-0.07110379
0.61129	-0.073932565
0.56633	-0.076508058
0.52126	-0.078498222
0.47631	-0.079284786
0.43135	-0.078701178
0.40926	-0.078125386
0.38716	-0.077449436
0.36585	-0.076724744
0.33911	-0.075694252
0.2988	-0.073867011
0.25461	-0.071326753
0.21043	-0.067913562
0.16624	-0.063217729
0.14415	-0.060217639
0.12206	-0.056639426
0.08991	-0.050360303
0.05788	-0.042353168
0.03579	-0.034940507
0.02546	-0.030420907
0.01569	-0.024746093
0.00729	-0.016984281
0.00193	-0.008578245
0	0
0.00193	0.009363215
0.00729	0.01840147
0.01569	0.026806758
0.02546	0.033661677
0.03579	0.039495207
0.05788	0.04916636
0.08991	0.059065171
0.12206	0.066121339
0.14415	0.069835819
0.16624	0.072844551
0.21043	0.077277358
0.25461	0.080089638
0.2988	0.081633876
0.33911	0.081830995
0.36585	0.081380681
0.38716	0.080698217
0.40926	0.079689253
0.43135	0.078400666
0.47631	0.074922464
0.52126	0.07032741
0.56633	0.064633793
0.61129	0.057913898
0.65625	0.050254118
0.67834	0.046184994
0.70043	0.0419367
0.74517	0.032859991
0.7899	0.023272837
0.83464	0.013323545
0.87938	0.003188834
0.90147	-0.001844257
0.9345	-0.009351
0.96736	-0.016736996
1	-0.024383359
